Conc1	3.4E-09	
Start1	813.82	
Stop1	5313.63	
Kobs	1.06132293861068E-05	
Error Kobs	9.00665991572662E-05	
Koff	0.00471693121618008	
Error Koff	NaN	
Time1	Data1	Fit1	
1366.62	0.05289823	0.0519492	
1366.82	0.05261934	0.05195592	
1367.02	0.05206114	0.05196263	
1367.22	0.05185989	0.05196934	
1367.42	0.05224852	0.05197605	
1367.62	0.05217395	0.05198275	
1367.82	0.0527558	0.05198945	
1368.02	0.05241614	0.05199615	
1368.22	0.05245098	0.05200284	
1368.42	0.05262145	0.05200953	
1368.62	0.05292575	0.05201622	
1368.82	0.05304848	0.0520229	
1369.02	0.05259893	0.05202958	
1369.22	0.05220996	0.05203625	
1369.42	0.05225089	0.05204292	
1369.62	0.05233465	0.05204959	
1369.82	0.05229271	0.05205625	
1370.02	0.05244094	0.05206291	
1370.22	0.05263829	0.05206957	
1370.42	0.0528417	0.05207622	
1370.62	0.05277079	0.05208287	
1370.82	0.05277392	0.05208952	
1371.02	0.05211876	0.05209616	
1371.22	0.05275872	0.05210279	
1371.42	0.05298139	0.05210943	
1371.62	0.05278493	0.05211606	
1371.82	0.05324094	0.05212269	
1372.02	0.05270059	0.05212931	
1372.22	0.05300857	0.05213593	
1372.42	0.05306338	0.05214254	
1372.62	0.05321787	0.05214916	
1372.82	0.05335969	0.05215577	
1373.02	0.05286145	0.05216237	
1373.22	0.05238474	0.05216897	
1373.42	0.05212053	0.05217557	
1373.62	0.05217177	0.05218216	
1373.82	0.05203394	0.05218875	
1374.02	0.05222988	0.05219534	
1374.22	0.05229397	0.05220193	
1374.42	0.05201147	0.0522085	
1374.62	0.05229259	0.05221508	
1374.82	0.05205976	0.05222165	
1375.02	0.05187356	0.05222822	
1375.22	0.05237062	0.05223479	
1375.42	0.05246607	0.05224135	
1375.62	0.05255032	0.05224791	
1375.82	0.05248624	0.05225446	
1376.02	0.05236597	0.05226101	
1376.22	0.0524088	0.05226756	
1376.42	0.05185112	0.05227411	
1376.62	0.05196442	0.05228065	
1376.82	0.05200489	0.05228718	
1377.02	0.05175545	0.05229372	
1377.22	0.05156958	0.05230024	
1377.42	0.05135744	0.05230677	
1377.62	0.05169837	0.05231329	
1377.82	0.05155341	0.05231981	
1378.02	0.0522404	0.05232633	
1378.22	0.05216109	0.05233284	
1378.42	0.05183519	0.05233935	
1378.62	0.05228488	0.05234585	
1378.82	0.05219211	0.05235235	
1379.02	0.05262422	0.05235885	
1379.22	0.05277622	0.05236535	
1379.42	0.05290477	0.05237184	
1379.62	0.05306535	0.05237832	
1379.82	0.05327991	0.05238481	
1380.02	0.05387833	0.05239129	
1380.22	0.05398123	0.05239776	
1380.42	0.05407393	0.05240424	
1380.62	0.05503049	0.05241071	
1380.82	0.0550686	0.05241717	
1381.02	0.05506359	0.05242363	
1381.22	0.05474317	0.05243009	
1381.42	0.05446213	0.05243655	
1381.62	0.05424803	0.052443	
1381.82	0.053951	0.05244945	
1382.02	0.05401916	0.05245589	
1382.22	0.05343135	0.05246234	
1382.42	0.05301579	0.05246877	
1382.62	0.05280601	0.05247521	
1382.82	0.05253474	0.05248164	
1383.02	0.05262522	0.05248807	
1383.22	0.05224604	0.05249449	
1383.42	0.05223756	0.05250091	
1383.62	0.05329848	0.05250733	
1383.82	0.05322264	0.05251374	
1384.02	0.05355288	0.05252015	
1384.22	0.05341834	0.05252656	
1384.42	0.05351463	0.05253296	
1384.62	0.05339018	0.05253936	
1384.82	0.05273667	0.05254576	
1385.02	0.05247623	0.05255215	
1385.22	0.05229293	0.05255854	
1385.42	0.05229253	0.05256493	
1385.62	0.05246344	0.05257131	
1385.82	0.05217854	0.05257769	
1386.02	0.05197921	0.05258406	
1386.22	0.05188709	0.05259044	
1386.42	0.05169336	0.05259681	
1386.62	0.05185044	0.05260317	
1386.82	0.05231604	0.05260953	
1387.02	0.05247277	0.05261589	
1387.22	0.0524851	0.05262225	
1387.42	0.05295594	0.0526286	
1387.62	0.05345223	0.05263495	
1387.82	0.05293653	0.05264129	
1388.02	0.05333701	0.05264763	
1388.22	0.05306204	0.05265397	
1388.42	0.0530797	0.0526603	
1388.62	0.05263106	0.05266664	
1388.82	0.05284132	0.05267296	
1389.02	0.05292765	0.05267929	
1389.22	0.05359511	0.05268561	
1389.42	0.0541417	0.05269193	
1389.62	0.05424732	0.05269824	
1389.82	0.05400115	0.05270455	
1390.02	0.0541412	0.05271086	
1390.22	0.05431875	0.05271716	
1390.42	0.05451921	0.05272346	
1390.62	0.05474103	0.05272976	
1390.82	0.05465553	0.05273605	
1391.02	0.0545965	0.05274235	
1391.22	0.05471847	0.05274863	
1391.42	0.05475429	0.05275492	
1391.62	0.05431893	0.0527612	
1391.82	0.053811	0.05276747	
1392.02	0.05352264	0.05277375	
1392.22	0.05286982	0.05278002	
1392.42	0.05267612	0.05278628	
1392.62	0.05218201	0.05279255	
1392.82	0.05231031	0.05279881	
1393.02	0.05212018	0.05280507	
1393.22	0.05258506	0.05281132	
1393.42	0.05201743	0.05281757	
1393.62	0.05201832	0.05282382	
1393.82	0.05194232	0.05283006	
1394.02	0.05192801	0.0528363	
1394.22	0.05185532	0.05284254	
1394.42	0.05201528	0.05284877	
1394.62	0.05219627	0.052855	
1394.82	0.05234073	0.05286123	
1395.02	0.05288874	0.05286745	
1395.22	0.05344502	0.05287367	
1395.42	0.05354788	0.05287989	
1395.62	0.05371142	0.0528861	
1395.82	0.05405201	0.05289231	
1396.02	0.05426671	0.05289852	
1396.22	0.05458285	0.05290472	
1396.42	0.05468916	0.05291093	
1396.62	0.054633	0.05291712	
1396.82	0.05476314	0.05292332	
1397.02	0.05481661	0.05292951	
1397.22	0.05500315	0.05293569	
1397.42	0.05452559	0.05294188	
1397.62	0.0549365	0.05294806	
1397.82	0.05463378	0.05295424	
1398.02	0.05457951	0.05296041	
1398.22	0.05440875	0.05296658	
1398.42	0.05420722	0.05297275	
1398.62	0.05403241	0.05297891	
1398.82	0.0539881	0.05298507	
1399.02	0.05416625	0.05299123	
1399.22	0.05408912	0.05299739	
1399.42	0.05366684	0.05300354	
1399.62	0.05390011	0.05300969	
1399.82	0.05357483	0.05301583	
1400.02	0.05332752	0.05302197	
1400.22	0.05313664	0.05302811	
1400.42	0.0530857	0.05303425	
1400.62	0.05320128	0.05304038	
1400.82	0.05270553	0.05304651	
1401.02	0.05295501	0.05305263	
1401.22	0.05316635	0.05305875	
1401.42	0.05311844	0.05306487	
1401.62	0.05318695	0.05307099	
1401.82	0.05324308	0.0530771	
1402.02	0.0532658	0.05308321	
1402.22	0.05314211	0.05308932	
1402.42	0.05343516	0.05309542	
1402.62	0.05336135	0.05310152	
1402.82	0.05352803	0.05310761	
1403.02	0.05352469	0.05311371	
1403.22	0.05306066	0.0531198	
1403.42	0.05320542	0.05312588	
1403.62	0.05309683	0.05313197	
1403.82	0.05303685	0.05313805	
1404.02	0.05292661	0.05314412	
1404.22	0.05339392	0.0531502	
1404.42	0.05348553	0.05315627	
1404.62	0.05323922	0.05316234	
1404.82	0.05284387	0.0531684	
1405.02	0.05304836	0.05317446	
1405.22	0.05337036	0.05318052	
1405.42	0.05347448	0.05318657	
1405.62	0.05343501	0.05319263	
1405.82	0.05355017	0.05319867	
1406.02	0.05334295	0.05320472	
1406.22	0.05331267	0.05321076	
1406.42	0.05370964	0.0532168	
1406.62	0.05360251	0.05322284	
1406.82	0.05338396	0.05322887	
1407.02	0.05273829	0.0532349	
1407.22	0.0530636	0.05324092	
1407.42	0.05378279	0.05324695	
1407.62	0.05380943	0.05325297	
1407.82	0.05442751	0.05325898	
1408.02	0.05454411	0.053265	
1408.22	0.05515451	0.05327101	
1408.42	0.05494363	0.05327701	
1408.62	0.05515592	0.05328302	
1408.82	0.05508594	0.05328902	
1409.02	0.05526454	0.05329502	
1409.22	0.05574636	0.05330101	
1409.42	0.0553562	0.053307	
1409.62	0.05489334	0.05331299	
1409.82	0.05439964	0.05331898	
1410.02	0.05384016	0.05332496	
1410.22	0.05337157	0.05333094	
1410.42	0.0532632	0.05333691	
1410.62	0.05267429	0.05334289	
1410.82	0.05154238	0.05334886	
1411.02	0.05152227	0.05335482	
1411.22	0.05232318	0.05336079	
1411.42	0.05254753	0.05336675	
1411.62	0.05274878	0.0533727	
1411.82	0.0528339	0.05337866	
1412.02	0.05329997	0.05338461	
1412.22	0.053978	0.05339056	
1412.42	0.05399612	0.0533965	
1412.62	0.05475669	0.05340244	
1412.82	0.05479252	0.05340838	
1413.02	0.05494566	0.05341432	
1413.22	0.05540632	0.05342025	
1413.42	0.05530264	0.05342618	
1413.62	0.0555233	0.05343211	
1413.82	0.05543153	0.05343803	
1414.02	0.05590934	0.05344395	
1414.22	0.05594175	0.05344987	
1414.42	0.05593127	0.05345578	
1414.62	0.05536999	0.05346169	
1414.82	0.05513989	0.0534676	
1415.02	0.05538777	0.0534735	
1415.22	0.05479169	0.05347941	
1415.42	0.05418216	0.0534853	
1415.62	0.05352518	0.0534912	
1415.82	0.05246435	0.05349709	
1416.02	0.0527799	0.05350298	
1416.22	0.05226725	0.05350887	
1416.42	0.05150325	0.05351475	
1416.62	0.05135555	0.05352063	
1416.82	0.05112463	0.05352651	
1417.02	0.05124939	0.05353238	
1417.22	0.05188558	0.05353826	
1417.42	0.05218996	0.05354412	
1417.62	0.05268105	0.05354999	
1417.82	0.05340199	0.05355585	
1418.02	0.05429814	0.05356171	
1418.22	0.05458388	0.05356757	
1418.42	0.05468608	0.05357342	
1418.62	0.0548758	0.05357927	
1418.82	0.05507709	0.05358512	
1419.02	0.05487387	0.05359096	
1419.22	0.05439342	0.0535968	
1419.42	0.05427339	0.05360264	
1419.62	0.0542317	0.05360848	
1419.82	0.05422679	0.05361431	
1420.02	0.05422928	0.05362014	
1420.22	0.05359386	0.05362596	
1420.42	0.05318591	0.05363179	
1420.62	0.05311576	0.05363761	
1420.82	0.05331908	0.05364342	
1421.02	0.05351572	0.05364924	
1421.22	0.05361381	0.05365505	
1421.42	0.05369771	0.05366086	
1421.62	0.05401462	0.05366666	
1421.82	0.05462726	0.05367246	
1422.02	0.05501611	0.05367826	
1422.22	0.05529586	0.05368406	
1422.42	0.05493546	0.05368985	
1422.62	0.0552925	0.05369564	
1422.82	0.05543377	0.05370143	
1423.02	0.05510631	0.05370721	
1423.22	0.0551408	0.05371299	
1423.42	0.05517551	0.05371877	
1423.62	0.05488367	0.05372455	
1423.82	0.05474695	0.05373032	
1424.02	0.05405093	0.05373609	
1424.22	0.05445609	0.05374186	
1424.42	0.05431852	0.05374762	
1424.62	0.05431552	0.05375338	
1424.82	0.05412021	0.05375914	
1425.02	0.05391796	0.05376489	
1425.22	0.05376671	0.05377064	
1425.42	0.05384341	0.05377639	
1425.62	0.05412017	0.05378214	
1425.82	0.05417836	0.05378788	
1426.02	0.05433604	0.05379362	
1426.22	0.05458396	0.05379936	
1426.42	0.05439389	0.05380509	
1426.62	0.05473131	0.05381082	
1426.82	0.05461863	0.05381655	
1427.02	0.05444691	0.05382228	
1427.22	0.05461022	0.053828	
1427.42	0.05450844	0.05383372	
1427.62	0.05425251	0.05383944	
1427.82	0.05434039	0.05384515	
1428.02	0.0544875	0.05385086	
1428.22	0.05462099	0.05385657	
1428.42	0.05422036	0.05386227	
1428.62	0.05386597	0.05386798	
1428.82	0.05314605	0.05387367	
1429.02	0.05290738	0.05387937	
1429.22	0.05308493	0.05388506	
1429.42	0.05302948	0.05389075	
1429.62	0.05298972	0.05389644	
1429.82	0.05303519	0.05390213	
1430.02	0.05353969	0.05390781	
1430.22	0.05374699	0.05391349	
1430.42	0.05358467	0.05391916	
1430.62	0.0536328	0.05392484	
1430.82	0.05369716	0.05393051	
1431.02	0.05417046	0.05393617	
1431.22	0.05445917	0.05394184	
1431.42	0.05433538	0.0539475	
1431.62	0.05464255	0.05395316	
1431.82	0.05432468	0.05395882	
1432.02	0.05446466	0.05396447	
1432.22	0.05428481	0.05397012	
1432.42	0.05487637	0.05397577	
1432.62	0.05492324	0.05398141	
1432.82	0.0551618	0.05398705	
1433.02	0.05550284	0.05399269	
1433.22	0.05555199	0.05399833	
1433.42	0.05579352	0.05400396	
1433.62	0.05579642	0.05400959	
1433.82	0.055727	0.05401522	
1434.02	0.05587632	0.05402084	
1434.22	0.05551645	0.05402646	
1434.42	0.05549362	0.05403208	
1434.62	0.05548104	0.0540377	
1434.82	0.05512956	0.05404331	
1435.02	0.0547271	0.05404892	
1435.22	0.05415182	0.05405453	
1435.42	0.05342986	0.05406014	
1435.62	0.0531244	0.05406574	
1435.82	0.05290198	0.05407134	
1436.02	0.05363078	0.05407693	
1436.22	0.05421563	0.05408253	
1436.42	0.05505763	0.05408812	
1436.62	0.05526977	0.0540937	
1436.82	0.05536732	0.05409929	
1437.02	0.05538856	0.05410487	
1437.22	0.05564448	0.05411045	
1437.42	0.05607484	0.05411603	
1437.62	0.05608265	0.0541216	
1437.82	0.05606707	0.05412717	
1438.02	0.05602584	0.05413274	
1438.22	0.05559463	0.05413831	
1438.42	0.05590501	0.05414387	
1438.62	0.05519311	0.05414943	
1438.82	0.05421477	0.05415499	
1439.02	0.05386198	0.05416054	
1439.22	0.05396852	0.05416609	
1439.42	0.05401655	0.05417164	
1439.62	0.05442528	0.05417719	
1439.82	0.05543463	0.05418273	
1440.02	0.0555077	0.05418827	
1440.22	0.0556945	0.05419381	
1440.42	0.05592021	0.05419934	
1440.62	0.05579292	0.05420488	
1440.82	0.05620062	0.0542104	
1441.02	0.05645866	0.05421593	
1441.22	0.05625942	0.05422145	
1441.42	0.05610524	0.05422698	
1441.62	0.05588765	0.05423249	
1441.82	0.05556854	0.05423801	
1442.02	0.0546543	0.05424352	
1442.22	0.05417342	0.05424903	
1442.42	0.0542417	0.05425454	
1442.62	0.05347318	0.05426004	
1442.82	0.05319905	0.05426555	
1443.02	0.05357772	0.05427105	
1443.22	0.05357456	0.05427654	
1443.42	0.05309842	0.05428204	
1443.62	0.05312497	0.05428753	
1443.82	0.05317288	0.05429301	
1444.02	0.052787	0.0542985	
1444.22	0.05307767	0.05430398	
1444.42	0.05338119	0.05430946	
1444.62	0.0539733	0.05431494	
1444.82	0.05448243	0.05432041	
1445.02	0.05421279	0.05432589	
1445.22	0.0542717	0.05433135	
1445.42	0.05453026	0.05433682	
1445.62	0.05496427	0.05434228	
1445.82	0.055004	0.05434775	
1446.02	0.05419816	0.0543532	
1446.22	0.05457008	0.05435866	
1446.42	0.05499343	0.05436411	
1446.62	0.05476363	0.05436956	
1446.82	0.05479223	0.05437501	
1447.02	0.05507898	0.05438045	
1447.22	0.05499966	0.0543859	
1447.42	0.05449811	0.05439134	
1447.62	0.05479275	0.05439677	
1447.82	0.05486342	0.05440221	
1448.02	0.05466223	0.05440764	
1448.22	0.05468682	0.05441307	
1448.42	0.05485254	0.05441849	
1448.62	0.05515303	0.05442392	
1448.82	0.05499483	0.05442934	
1449.02	0.05484217	0.05443475	
1449.22	0.05453387	0.05444017	
1449.42	0.05463497	0.05444558	
1449.62	0.05419237	0.05445099	
1449.82	0.05374737	0.0544564	
1450.02	0.05300331	0.0544618	
1450.22	0.05328632	0.05446721	
1450.42	0.0533079	0.0544726	
1450.62	0.05326391	0.054478	
1450.82	0.05370051	0.05448339	
1451.02	0.05355373	0.05448879	
1451.22	0.05333599	0.05449417	
1451.42	0.05320278	0.05449956	
1451.62	0.05335777	0.05450494	
1451.82	0.05369453	0.05451032	
1452.02	0.05405202	0.0545157	
1452.22	0.05453966	0.05452108	
1452.42	0.0550269	0.05452645	
1452.62	0.05523587	0.05453182	
1452.82	0.05530846	0.05453719	
1453.02	0.05551415	0.05454255	
1453.22	0.0558686	0.05454791	
1453.42	0.05576163	0.05455327	
1453.62	0.05538962	0.05455863	
1453.82	0.05558485	0.05456399	
1454.02	0.05518166	0.05456934	
1454.22	0.05537845	0.05457469	
1454.42	0.05506848	0.05458003	
1454.62	0.05491796	0.05458538	
1454.82	0.05477827	0.05459072	
1455.02	0.05438211	0.05459606	
1455.22	0.05423868	0.05460139	
1455.42	0.05487168	0.05460673	
1455.62	0.05482714	0.05461206	
1455.82	0.05506963	0.05461738	
1456.02	0.05492718	0.05462271	
1456.22	0.0545836	0.05462803	
1456.42	0.05459954	0.05463335	
1456.62	0.05479673	0.05463867	
1456.82	0.05511629	0.05464399	
1457.02	0.05543881	0.0546493	
1457.22	0.05500635	0.05465461	
1457.42	0.05460202	0.05465992	
1457.62	0.05457682	0.05466522	
1457.82	0.05414913	0.05467052	
1458.02	0.05381374	0.05467582	
1458.22	0.05327976	0.05468112	
1458.42	0.05330353	0.05468641	
1458.62	0.05338488	0.05469171	
1458.82	0.05360476	0.054697	
1459.02	0.05413163	0.05470228	
1459.22	0.05437885	0.05470757	
1459.42	0.0553237	0.05471285	
1459.62	0.05528411	0.05471813	
1459.82	0.0553246	0.0547234	
1460.02	0.05560482	0.05472868	
1460.22	0.05513119	0.05473395	
1460.42	0.05568512	0.05473922	
1460.62	0.05565445	0.05474448	
1460.82	0.05571179	0.05474975	
1461.02	0.05527196	0.05475501	
1461.22	0.05504754	0.05476027	
1461.42	0.05477672	0.05476552	
1461.62	0.05430145	0.05477078	
1461.82	0.05423815	0.05477603	
1462.02	0.05420592	0.05478128	
1462.22	0.05400582	0.05478652	
1462.42	0.05410029	0.05479177	
1462.62	0.05390535	0.05479701	
1462.82	0.05451957	0.05480225	
1463.02	0.0549419	0.05480748	
1463.22	0.05505607	0.05481271	
1463.42	0.05536456	0.05481795	
1463.62	0.05572774	0.05482317	
1463.82	0.05581159	0.0548284	
1464.02	0.05581799	0.05483362	
1464.22	0.05522122	0.05483884	
1464.42	0.05519953	0.05484406	
1464.62	0.05484054	0.05484928	
1464.82	0.05493929	0.05485449	
1465.02	0.05433412	0.0548597	
1465.22	0.05445804	0.05486491	
1465.42	0.05424755	0.05487011	
1465.62	0.05462721	0.05487532	
1465.82	0.05462801	0.05488052	
1466.02	0.05469513	0.05488572	
1466.22	0.05515318	0.05489091	
1466.42	0.05526843	0.0548961	
1466.62	0.05586421	0.05490129	
1466.82	0.05617231	0.05490648	
1467.02	0.05574227	0.05491167	
1467.22	0.05577532	0.05491685	
1467.42	0.05568025	0.05492203	
1467.62	0.05594064	0.05492721	
1467.82	0.05556106	0.05493239	
1468.02	0.0548001	0.05493756	
1468.22	0.05439072	0.05494273	
1468.42	0.05430215	0.0549479	
1468.62	0.05433434	0.05495306	
1468.82	0.05363942	0.05495823	
1469.02	0.0528415	0.05496339	
1469.22	0.05276787	0.05496855	
1469.42	0.05275312	0.0549737	
1469.62	0.05299909	0.05497886	
1469.82	0.05337191	0.05498401	
1470.02	0.05438038	0.05498915	
1470.22	0.05515843	0.0549943	
1470.42	0.05556631	0.05499944	
1470.62	0.05551727	0.05500459	
1470.82	0.05565884	0.05500972	
1471.02	0.05557035	0.05501486	
1471.22	0.05571623	0.05501999	
1471.42	0.05585458	0.05502513	
1471.62	0.055958	0.05503025	
1471.82	0.05576569	0.05503538	
1472.02	0.05579569	0.0550405	
1472.22	0.05595706	0.05504563	
1472.42	0.0556766	0.05505075	
1472.62	0.05535591	0.05505586	
1472.82	0.05440369	0.05506098	
1473.02	0.05421408	0.05506609	
1473.22	0.05379619	0.0550712	
1473.42	0.0539125	0.0550763	
1473.62	0.05462387	0.05508141	
1473.82	0.05476045	0.05508651	
1474.02	0.05513103	0.05509161	
1474.22	0.05511014	0.05509671	
1474.42	0.05518008	0.0551018	
1474.62	0.0551086	0.05510689	
1474.82	0.05499161	0.05511198	
1475.02	0.05443155	0.05511707	
1475.22	0.0540515	0.05512216	
1475.42	0.0536913	0.05512724	
1475.62	0.05373347	0.05513232	
1475.82	0.05380452	0.0551374	
1476.02	0.05389704	0.05514247	
1476.22	0.05367701	0.05514755	
1476.42	0.05370968	0.05515262	
1476.62	0.05362918	0.05515769	
1476.82	0.05394859	0.05516275	
1477.02	0.05417385	0.05516782	
1477.22	0.05397429	0.05517288	
1477.42	0.05446196	0.05517794	
1477.62	0.05483963	0.05518299	
1477.82	0.05467396	0.05518805	
1478.02	0.05544931	0.0551931	
1478.22	0.05586586	0.05519815	
1478.42	0.05631982	0.05520319	
1478.62	0.05661239	0.05520824	
1478.82	0.05596144	0.05521328	
1479.02	0.05567837	0.05521832	
1479.22	0.0556172	0.05522336	
1479.42	0.05538579	0.05522839	
1479.62	0.05565029	0.05523343	
1479.82	0.05600722	0.05523846	
1480.02	0.05633985	0.05524348	
1480.22	0.05654983	0.05524851	
1480.42	0.05625437	0.05525353	
1480.62	0.05585005	0.05525855	
1480.82	0.05616904	0.05526357	
1481.02	0.05582138	0.05526859	
1481.22	0.05538531	0.0552736	
1481.42	0.05535623	0.05527861	
1481.62	0.05506479	0.05528362	
1481.82	0.0550721	0.05528863	
1482.02	0.05556935	0.05529363	
1482.22	0.05575109	0.05529863	
1482.42	0.05584307	0.05530363	
1482.62	0.05600084	0.05530863	
1482.82	0.05555675	0.05531363	
1483.02	0.05529035	0.05531862	
1483.22	0.05509725	0.05532361	
1483.42	0.05475329	0.0553286	
1483.62	0.05530582	0.05533358	
1483.82	0.0553407	0.05533857	
1484.02	0.05529318	0.05534355	
1484.22	0.05508222	0.05534853	
1484.42	0.05463016	0.0553535	
1484.62	0.05431783	0.05535848	
1484.82	0.05409732	0.05536345	
1485.02	0.05404596	0.05536842	
1485.22	0.05395373	0.05537339	
1485.42	0.05428883	0.05537835	
1485.62	0.05411197	0.05538331	
1485.82	0.05410859	0.05538827	
1486.02	0.05433657	0.05539323	
1486.22	0.05462608	0.05539819	
1486.42	0.05507198	0.05540314	
1486.62	0.05531541	0.05540809	
1486.82	0.05540104	0.05541304	
1487.02	0.05523806	0.05541798	
1487.22	0.05536118	0.05542293	
1487.42	0.05543189	0.05542787	
1487.62	0.05570867	0.05543281	
1487.82	0.05550217	0.05543775	
1488.02	0.05561757	0.05544268	
1488.22	0.05584675	0.05544761	
1488.42	0.05558697	0.05545254	
1488.62	0.05505922	0.05545747	
1488.82	0.0549911	0.0554624	
1489.02	0.05515173	0.05546732	
1489.22	0.0553384	0.05547224	
1489.42	0.05519345	0.05547716	
1489.62	0.0550343	0.05548208	
1489.82	0.05470778	0.05548699	
1490.02	0.05448664	0.0554919	
1490.22	0.0546175	0.05549681	
1490.42	0.05455128	0.05550172	
1490.62	0.05424741	0.05550663	
1490.82	0.05440016	0.05551153	
1491.02	0.05433911	0.05551643	
1491.22	0.05423744	0.05552133	
1491.42	0.05405514	0.05552623	
1491.62	0.05427034	0.05553112	
1491.82	0.05432149	0.05553601	
1492.02	0.05440516	0.0555409	
1492.22	0.0549191	0.05554579	
1492.42	0.05504284	0.05555067	
1492.62	0.05566376	0.05555556	
1492.82	0.05615632	0.05556044	
1493.02	0.05634465	0.05556531	
1493.22	0.05656106	0.05557019	
1493.42	0.05668852	0.05557506	
1493.62	0.05653078	0.05557993	
1493.82	0.05625723	0.0555848	
1494.02	0.05622185	0.05558967	
1494.22	0.05630604	0.05559454	
1494.42	0.05580212	0.0555994	
1494.62	0.05586609	0.05560426	
1494.82	0.05600712	0.05560912	
1495.02	0.0556374	0.05561397	
1495.22	0.0553104	0.05561883	
1495.42	0.05563331	0.05562368	
1495.62	0.05554066	0.05562853	
1495.82	0.05496474	0.05563337	
1496.02	0.05511996	0.05563822	
1496.22	0.05534272	0.05564306	
1496.42	0.05554465	0.0556479	
1496.62	0.05630602	0.05565274	
1496.82	0.05597499	0.05565757	
1497.02	0.05592966	0.05566241	
1497.22	0.05595306	0.05566724	
1497.42	0.05569814	0.05567207	
1497.62	0.0550591	0.0556769	
1497.82	0.05564148	0.05568172	
1498.02	0.05554496	0.05568654	
1498.22	0.05497154	0.05569136	
1498.42	0.05501836	0.05569618	
1498.62	0.0552438	0.055701	
1498.82	0.0548352	0.05570581	
1499.02	0.05443674	0.05571062	
1499.22	0.05465507	0.05571543	
1499.42	0.05456812	0.05572024	
1499.62	0.05395348	0.05572505	
1499.82	0.05366725	0.05572985	
1500.02	0.0539735	0.05573465	
1500.22	0.05429979	0.05573945	
1500.42	0.05449285	0.05574424	
1500.62	0.05509423	0.05574904	
1500.82	0.05511864	0.05575383	
1501.02	0.05545529	0.05575862	
1501.22	0.05554849	0.05576341	
1501.42	0.05577241	0.05576819	
1501.62	0.05626456	0.05577298	
1501.82	0.05701274	0.05577776	
1502.02	0.0571504	0.05578254	
1502.22	0.05712535	0.05578731	
1502.42	0.05751596	0.05579209	
1502.62	0.05729106	0.05579686	
1502.82	0.05692609	0.05580163	
1503.02	0.05696962	0.0558064	
1503.22	0.05694062	0.05581116	
1503.42	0.0565146	0.05581593	
1503.62	0.0562334	0.05582069	
1503.82	0.05593931	0.05582545	
1504.02	0.0557098	0.05583021	
1504.22	0.05545706	0.05583496	
1504.42	0.0554498	0.05583972	
1504.62	0.05561912	0.05584447	
1504.82	0.05572631	0.05584922	
1505.02	0.05575558	0.05585396	
1505.22	0.05608045	0.05585871	
1505.42	0.0563824	0.05586345	
1505.62	0.0565581	0.05586819	
1505.82	0.05652818	0.05587293	
1506.02	0.05701626	0.05587766	
1506.22	0.05658818	0.0558824	
1506.42	0.0567452	0.05588713	
1506.62	0.05725524	0.05589186	
1506.82	0.05703953	0.05589659	
1507.02	0.05723158	0.05590131	
1507.22	0.05739223	0.05590603	
1507.42	0.05774495	0.05591076	
1507.62	0.05813297	0.05591548	
1507.82	0.05834345	0.05592019	
1508.02	0.05776121	0.05592491	
1508.22	0.05705269	0.05592962	
1508.42	0.05675702	0.05593433	
1508.62	0.05631466	0.05593904	
1508.82	0.05619582	0.05594374	
1509.02	0.05565572	0.05594845	
1509.22	0.05489438	0.05595315	
1509.42	0.05437046	0.05595785	
1509.62	0.05403525	0.05596255	
1509.82	0.05393919	0.05596724	
1510.02	0.05392729	0.05597194	
1510.22	0.05339167	0.05597663	
1510.42	0.05377987	0.05598132	
1510.62	0.05406285	0.05598601	
1510.82	0.05466722	0.05599069	
1511.02	0.05567418	0.05599538	
1511.22	0.05691091	0.05600006	
1511.42	0.05725807	0.05600474	
1511.62	0.05764418	0.05600941	
1511.82	0.05761091	0.05601409	
1512.02	0.05699265	0.05601876	
1512.22	0.05684711	0.05602343	
1512.42	0.05690142	0.0560281	
1512.62	0.05686577	0.05603277	
1512.82	0.05679816	0.05603743	
1513.02	0.05712192	0.05604209	
1513.22	0.05682925	0.05604675	
1513.42	0.05671519	0.05605141	
1513.62	0.05650396	0.05605607	
1513.82	0.05671564	0.05606072	
1514.02	0.0561235	0.05606538	
1514.22	0.05563135	0.05607003	
1514.42	0.05584727	0.05607467	
1514.62	0.05622866	0.05607932	
1514.82	0.05629296	0.05608396	
1515.02	0.0557211	0.0560886	
1515.22	0.05517894	0.05609324	
1515.42	0.0547061	0.05609788	
1515.62	0.0548996	0.05610252	
1515.82	0.05492532	0.05610715	
1516.02	0.05450509	0.05611178	
1516.22	0.0549461	0.05611641	
1516.42	0.05483647	0.05612104	
1516.62	0.05493467	0.05612567	
1516.82	0.05531529	0.05613029	
1517.02	0.05598795	0.05613491	
1517.22	0.05552844	0.05613953	
1517.42	0.05559793	0.05614415	
1517.62	0.05624641	0.05614876	
1517.82	0.05699608	0.05615338	
1518.02	0.05670983	0.05615799	
1518.22	0.05728894	0.0561626	
1518.42	0.05768042	0.0561672	
1518.62	0.05779268	0.05617181	
1518.82	0.05719346	0.05617641	
1519.02	0.05692323	0.05618101	
1519.22	0.05673147	0.05618561	
1519.42	0.05733075	0.05619021	
1519.62	0.05707584	0.0561948	
1519.82	0.05664904	0.0561994	
1520.02	0.05635985	0.05620399	
1520.22	0.0566509	0.05620858	
1520.42	0.05590506	0.05621316	
1520.62	0.05567517	0.05621775	
1520.82	0.05555988	0.05622233	
