Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
1002.44	0.01150245		
1002.64	0.01166943		
1002.84	0.01156812		
1003.04	0.01123443		
1003.24	0.01102929		
1003.44	0.01102057		
1003.64	0.01108262		
1003.84	0.01069731		
1004.04	0.0104642		
1004.24	0.01000372		
1004.44	0.00971242		
1004.64	0.00981226		
1004.84	0.00991215		
1005.04	0.00927832		
1005.24	0.00928403		
1005.44	0.00923822		
1005.64	0.00937412		
1005.84	0.00936324		
1006.04	0.00973421		
1006.24	0.01006121		
1006.44	0.01007606		
1006.64	0.01011227		
1006.84	0.01014989		
1007.04	0.00976377		
1007.24	0.01020249		
1007.44	0.01024944		
1007.64	0.01040657		
1007.84	0.01050296		
1008.04	0.01054978		
1008.24	0.01077512		
1008.44	0.01077208		
1008.64	0.01054901		
1008.84	0.01014712		
1009.04	0.00979579		
1009.24	0.00959607		
1009.44	0.00952596		
1009.64	0.00916946		
1009.84	0.00889895		
1010.04	0.00896512		
1010.24	0.00865045		
1010.44	0.00896175		
1010.64	0.00905227		
1010.84	0.00929516		
1011.04	0.00934452		
1011.24	0.009744		
1011.44	0.00951225		
1011.64	0.00970883		
1011.84	0.0097616		
1012.04	0.0096903		
1012.24	0.0101894		
1012.44	0.01016599		
1012.64	0.01003991		
1012.84	0.01009558		
1013.04	0.01032889		
1013.24	0.01036206		
1013.44	0.0106305		
1013.64	0.01036684		
1013.84	0.01085502		
1014.04	0.01123547		
1014.24	0.01108303		
1014.44	0.01125141		
1014.64	0.01092827		
1014.84	0.01075901		
1015.04	0.01048309		
1015.24	0.01019673		
1015.44	0.00979839		
1015.64	0.00987997		
1015.84	0.00970694		
1016.04	0.00971402		
1016.24	0.00980303		
1016.44	0.00913627		
1016.64	0.00897786		
1016.84	0.00891293		
1017.04	0.00907939		
1017.24	0.00923297		
1017.44	0.00919342		
1017.64	0.00932344		
1017.84	0.00953276		
1018.04	0.00975265		
1018.24	0.00963427		
1018.44	0.00968405		
1018.64	0.00972561		
1018.84	0.00970109		
1019.04	0.00975553		
1019.24	0.00980323		
1019.44	0.01003469		
1019.64	0.01004882		
1019.84	0.00983132		
1020.04	0.0096614		
1020.24	0.00950985		
1020.44	0.00957027		
1020.64	0.00988635		
1020.84	0.00974563		
1021.04	0.00967566		
1021.24	0.00960448		
1021.44	0.00953345		
1021.64	0.00951935		
1021.84	0.00959416		
1022.04	0.00979987		
1022.24	0.00983924		
1022.44	0.00970637		
1022.64	0.00951849		
1022.84	0.00915608		
1023.04	0.00927252		
1023.24	0.00905535		
1023.44	0.00929489		
1023.64	0.00924783		
1023.84	0.009305		
1024.04	0.00939055		
1024.24	0.00948746		
1024.44	0.00956137		
1024.64	0.00937241		
1024.84	0.00962278		
1025.04	0.00982564		
1025.24	0.01003017		
1025.44	0.01026438		
1025.64	0.01011764		
1025.84	0.01004555		
1026.04	0.01013793		
1026.24	0.01033655		
1026.44	0.01039898		
1026.64	0.01046861		
1026.84	0.01048295		
1027.04	0.01079705		
1027.24	0.0106862		
1027.44	0.01096011		
1027.64	0.01096987		
1027.84	0.01078926		
1028.04	0.01069841		
1028.24	0.01066088		
1028.44	0.01057946		
1028.64	0.01097803		
1028.84	0.01121308		
1029.04	0.01083425		
1029.24	0.01065535		
1029.44	0.01047784		
1029.64	0.01021514		
1029.84	0.01007899		
1030.04	0.00993779		
1030.24	0.00961636		
1030.44	0.00940458		
1030.64	0.00926867		
1030.84	0.0089115		
1031.04	0.00912932		
1031.24	0.00890293		
1031.44	0.0088769		
1031.64	0.00905075		
1031.84	0.00910425		
1032.04	0.00949256		
1032.24	0.00957488		
1032.44	0.00969702		
1032.64	0.00961887		
1032.84	0.00940652		
1033.04	0.00911676		
1033.24	0.0090496		
1033.44	0.00910518		
1033.64	0.008862		
1033.84	0.00854854		
1034.04	0.00844181		
1034.24	0.00864301		
1034.44	0.00872723		
1034.64	0.00902308		
1034.84	0.00900483		
1035.04	0.00946375		
1035.24	0.00936103		
1035.44	0.00943926		
1035.64	0.00954413		
1035.84	0.00970987		
1036.04	0.00986274		
1036.24	0.0097599		
1036.44	0.01015842		
1036.64	0.01019831		
1036.84	0.01024975		
1037.04	0.01015026		
1037.24	0.0100554		
1037.44	0.01030334		
1037.64	0.01001521		
1037.84	0.01031352		
1038.04	0.0104337		
1038.24	0.01040182		
1038.44	0.01047366		
1038.64	0.01025958		
