Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
957.64	0.01253211		
957.84	0.01263912		
958.04	0.01322114		
958.24	0.01350894		
958.44	0.01403673		
958.64	0.01447301		
958.84	0.01450465		
959.04	0.0145692		
959.24	0.01444861		
959.44	0.01459363		
959.64	0.01467092		
959.84	0.01464905		
960.04	0.01415952		
960.24	0.01382902		
960.44	0.01328788		
960.64	0.01307576		
960.84	0.01256273		
961.04	0.0124193		
961.24	0.01188983		
961.44	0.01212998		
961.64	0.01226974		
961.84	0.01217352		
962.04	0.01277728		
962.24	0.01220605		
962.44	0.01237704		
962.64	0.01238844		
962.84	0.01230657		
963.04	0.01248272		
963.24	0.01263028		
963.44	0.01289154		
963.64	0.01299802		
963.84	0.01294229		
964.04	0.01299181		
964.24	0.01271186		
964.44	0.01258615		
964.64	0.01257004		
964.84	0.01232532		
965.04	0.01215889		
965.24	0.01197817		
965.44	0.01253387		
965.64	0.01247142		
965.84	0.01264436		
966.04	0.01308704		
966.24	0.01286058		
966.44	0.013605		
966.64	0.0137243		
966.84	0.01380845		
967.04	0.0137595		
967.24	0.01389203		
967.44	0.01403157		
967.64	0.01382368		
967.84	0.01388381		
968.04	0.01395808		
968.24	0.01336576		
968.44	0.01330764		
968.64	0.0131597		
968.84	0.01272631		
969.04	0.01245707		
969.24	0.01245251		
969.44	0.01261008		
969.64	0.01253387		
969.84	0.01306624		
970.04	0.01310321		
970.24	0.01332053		
970.44	0.01362007		
970.64	0.01355901		
970.84	0.01367873		
971.04	0.01347684		
971.24	0.01329259		
971.44	0.0135216		
971.64	0.01322669		
971.84	0.0132644		
972.04	0.01309669		
972.24	0.01272692		
972.44	0.01278059		
972.64	0.01263218		
972.84	0.0121966		
973.04	0.01231057		
973.24	0.01222566		
973.44	0.01240573		
973.64	0.01232869		
973.84	0.01245659		
974.04	0.01227715		
974.24	0.01215582		
974.44	0.01219837		
974.64	0.01241679		
974.84	0.0125524		
975.04	0.01255333		
975.24	0.01269571		
975.44	0.01272382		
975.64	0.01229514		
975.84	0.01219878		
976.04	0.01239843		
976.24	0.01234216		
976.44	0.01262613		
976.64	0.01281465		
976.84	0.01285407		
977.04	0.01348203		
977.24	0.01354634		
977.44	0.01370709		
977.64	0.01351373		
977.84	0.01328122		
978.04	0.01293989		
978.24	0.01287267		
978.44	0.01313944		
978.64	0.01309172		
978.84	0.01298237		
979.04	0.01314227		
979.24	0.01295642		
979.44	0.01267903		
979.64	0.01243399		
979.84	0.01217606		
980.04	0.01212326		
980.24	0.01185849		
980.44	0.01242008		
980.64	0.01239897		
980.84	0.01263557		
981.04	0.0130308		
981.24	0.01307923		
981.44	0.01336101		
981.64	0.01332546		
981.84	0.01313107		
982.04	0.01322032		
982.24	0.01338638		
982.44	0.01350567		
982.64	0.01366761		
982.84	0.01363704		
983.04	0.01420824		
983.24	0.01412142		
983.44	0.01342685		
983.64	0.01280568		
983.84	0.01235402		
984.04	0.01236949		
984.24	0.0123476		
984.44	0.01236902		
984.64	0.01212075		
984.84	0.01216536		
985.04	0.01209907		
985.24	0.01189525		
985.44	0.0120681		
985.64	0.01175934		
985.84	0.01164032		
986.04	0.01183904		
986.24	0.01199939		
986.44	0.01231876		
986.64	0.01247999		
986.84	0.0123751		
987.04	0.01268396		
987.24	0.01226747		
987.44	0.01167835		
987.64	0.01186523		
987.84	0.01177451		
988.04	0.01211812		
988.24	0.01201163		
