Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs	0.0158744612552941	
Error Kobs	NaN	
Koff	9406.27592158975	
Error Koff	0	
Time1	Data1	Fit1	
911.44	0.02697873	0.02572957	
911.64	0.02673168	0.02572782	
911.84	0.02687136	0.02572607	
912.04	0.02738475	0.02572433	
912.24	0.02773872	0.02572259	
912.44	0.02777239	0.02572086	
912.64	0.02716978	0.02571914	
912.84	0.02701571	0.02571742	
913.04	0.02660988	0.02571571	
913.24	0.02611354	0.025714	
913.44	0.02619412	0.0257123	
913.64	0.02582141	0.0257106	
913.84	0.02565292	0.02570891	
914.04	0.02544746	0.02570722	
914.24	0.02565991	0.02570554	
914.44	0.02518584	0.02570386	
914.64	0.02525751	0.02570219	
914.84	0.02552356	0.02570053	
915.04	0.02604129	0.02569887	
915.24	0.02629097	0.02569721	
915.44	0.02695724	0.02569556	
915.64	0.02708289	0.02569392	
915.84	0.02749714	0.02569228	
916.04	0.02782898	0.02569065	
916.24	0.02736833	0.02568902	
916.44	0.02725488	0.02568739	
916.64	0.02678679	0.02568577	
916.84	0.02662161	0.02568416	
917.04	0.0264019	0.02568255	
917.24	0.02595697	0.02568095	
917.44	0.02561158	0.02567935	
917.64	0.02493	0.02567776	
917.84	0.02514384	0.02567617	
918.04	0.02551573	0.02567459	
918.24	0.02513956	0.02567301	
918.44	0.02494002	0.02567144	
918.64	0.02504364	0.02566987	
918.84	0.02474991	0.02566831	
919.04	0.02526397	0.02566675	
919.24	0.02530981	0.0256652	
919.44	0.02550483	0.02566365	
919.64	0.02569073	0.02566211	
919.84	0.02580728	0.02566057	
920.04	0.02606397	0.02565903	
920.24	0.02605283	0.02565751	
920.44	0.02569207	0.02565598	
920.64	0.02579304	0.02565446	
920.84	0.02617283	0.02565295	
921.04	0.0260288	0.02565144	
921.24	0.02573851	0.02564994	
921.44	0.02567025	0.02564844	
921.64	0.02626272	0.02564694	
921.84	0.02653714	0.02564545	
922.04	0.02668883	0.02564396	
922.24	0.026011	0.02564248	
922.44	0.02577911	0.02564101	
922.64	0.0255146	0.02563954	
922.84	0.02560618	0.02563807	
923.04	0.02555635	0.02563661	
923.24	0.02532298	0.02563515	
923.44	0.02554431	0.0256337	
923.64	0.02614259	0.02563225	
923.84	0.02649312	0.02563081	
924.04	0.02706992	0.02562937	
924.24	0.02695539	0.02562793	
924.44	0.02674714	0.0256265	
924.64	0.02746521	0.02562508	
924.84	0.02721595	0.02562366	
925.04	0.02695317	0.02562224	
925.24	0.0270956	0.02562083	
925.44	0.02692646	0.02561942	
925.64	0.0267055	0.02561802	
925.84	0.02591788	0.02561662	
926.04	0.02559432	0.02561523	
926.24	0.02506536	0.02561384	
926.44	0.02523648	0.02561245	
926.64	0.02559609	0.02561107	
926.84	0.02542157	0.02560969	
927.04	0.02488731	0.02560832	
927.24	0.02527286	0.02560695	
927.44	0.02544546	0.02560559	
927.64	0.02541521	0.02560423	
927.84	0.02546658	0.02560288	
